httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,labels.instanceId,logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,timestamp,trace,traceSampled
1.532088s,H2C,64.233.173.195,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.78.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be8b0008949184b954ed,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:19.831948645Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,ff9d2b917aaffdc8,"'2026-05-25T03:14:18.026239Z","'projects/mempan-cac51/traces/772d19577a56369fdfba238909766adf",
1.443231s,H2C,192.178.8.67,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be8a00063da490b90701,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:18.500415869Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,cf5ad29164611453,"'2026-05-25T03:14:16.961047Z","'projects/mempan-cac51/traces/38a3cd47c2b80f155196f68ef8f2ea8e",
1.490453s,H2C,64.233.173.32,POST,1226,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.73.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be8a000027b9c890d557,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:18.166548447Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,63d01e72179ad11b,"'2026-05-25T03:14:16.511205Z","'projects/mempan-cac51/traces/aec9b7a8add5f3bab9625abb3e6fe4d8",
1.424403s,H2C,64.233.173.162,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be88000cc11a83824d04,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:17.166115109Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,ead9d840ea56c652,"'2026-05-25T03:14:15.407687Z","'projects/mempan-cac51/traces/50c94e549b490b71c73a78355aca3471",
1.374522s,H2C,64.233.173.195,POST,1201,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.75.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be88000776c54e212968,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:16.499430957Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,627b66c3454ae93c,"'2026-05-25T03:14:15.110355Z","'projects/mempan-cac51/traces/b61a8564d042dbe378a3d69eea66ceaa",
2.156154s,H2C,192.178.8.102,POST,1253,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.72.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be880008c7db3af84c4c,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:16.832579227Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,e01d0af60c142a58,"'2026-05-25T03:14:14.415459Z","'projects/mempan-cac51/traces/939eadc2bd8c867b838c1111b5992e4b",
2.066686s,H2C,64.233.173.194,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.73.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be86000ef19098b9a021,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:15.168695213Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,4fb4468ad84136c6,"'2026-05-25T03:14:12.908624Z","'projects/mempan-cac51/traces/f33ea4880c8694aecf40f4fcbc5f468d",
1.447374s,H2C,64.233.173.167,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.72.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be8600055dc55b6826c3,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:14.502699415Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,13dd385f64cf14b3,"'2026-05-25T03:14:12.900598Z","'projects/mempan-cac51/traces/edcc4deb693244c9c2b2f54990828b3d",
2.101581s,H2C,64.233.173.150,POST,1202,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.75.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be860007c665181ed09e,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:14.834938276Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,0b89b5b86b4e341e,"'2026-05-25T03:14:12.404652Z","'projects/mempan-cac51/traces/593cfc8818d790d3dcb9cf46802f9a34",
1.377097s,H2C,64.233.173.167,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be85000bec22ccce7966,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:13.836719Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,5b30154402bd1c07,"'2026-05-25T03:14:12.400352Z","'projects/mempan-cac51/traces/4598a10b1e7fe111e78183be83c8a906",true
1.432281s,H2C,192.178.8.68,POST,1226,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be84000cc64d02ec3b46,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:13.167052413Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,553fc53201175a94,"'2026-05-25T03:14:11.400287Z","'projects/mempan-cac51/traces/e88f2f75f3e9a4fa2f4ead3587c7fc4d",
1.408440s,H2C,64.233.173.37,POST,1254,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be830004c158fc8a4378,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:11.504712784Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,fa2cbb18b5e81070,"'2026-05-25T03:14:09.898953Z","'projects/mempan-cac51/traces/f4a5222ef59251ae8ac820a5c2e9ab24",
1.448739s,H2C,192.178.8.71,POST,1202,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.73.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be830003c9727e2255ff,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:11.504712784Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,c0f4512a994e58ea,"'2026-05-25T03:14:09.794941Z","'projects/mempan-cac51/traces/c04a12ffdabe95cc89616cc7dd63e158",
2.114106s,H2C,64.233.173.195,POST,1244,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.73.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be830001c02d8bc68393,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:11.169834664Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,ea75a5d19d0ea454,"'2026-05-25T03:14:08.995218Z","'projects/mempan-cac51/traces/4294c899c9378f65fdc196c690242493",
1.434117s,H2C,64.233.173.98,POST,1253,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be8100021554e37af026,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:09.169302835Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,6fb61f0605e59289,"'2026-05-25T03:14:07.697777Z","'projects/mempan-cac51/traces/f3b94269e6c4d92bf96797e9b82036a6",
1.597392s,H2C,64.233.173.228,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.77.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be80000cf2661aa4bb85,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:09.169302835Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,db68a561b43951d6,"'2026-05-25T03:14:07.245183Z","'projects/mempan-cac51/traces/8c950eaa36c2bfd08b8076b889491abf",
1.442590s,H2C,64.233.173.171,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be800006a5ea075aaa2e,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:08.503755522Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,b656da9bcfb449fa,"'2026-05-25T03:14:06.990483Z","'projects/mempan-cac51/traces/8ca79e2047c651735abb14d7eed75dc2",
1.482252s,H2C,64.233.173.205,POST,1225,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.72.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be8000073fee1128a58b,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:08.503755522Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,eec30ef39b302d21,"'2026-05-25T03:14:06.987608Z","'projects/mempan-cac51/traces/918d69921e8a8edba00d42f642d29990",
2.168546s,H2C,192.178.8.97,POST,1201,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.79.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be80000e9a2e7e7bfbf1,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:09.169302835Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,aa5dd27ac3f40a3f,"'2026-05-25T03:14:06.784969Z","'projects/mempan-cac51/traces/f65dec103ae2e6812fe25fb10cd1b1de",
1.406501s,H2C,192.178.8.98,POST,1254,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be7e000cb58a2a0cd18e,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:06.841587670Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,a99f61ba7f978e22,"'2026-05-25T03:14:05.422220Z","'projects/mempan-cac51/traces/bb50600f7d2aabd18d17831eb3e0137c",
2.056876s,H2C,192.178.8.100,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.79.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be7e000697a4ac3d6796,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:06.513229851Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,7c2fd8e0aa0f3258,"'2026-05-25T03:14:04.371346Z","'projects/mempan-cac51/traces/3c62d0b4777a14d71c3d02e48aed7082",
1.374032s,H2C,192.178.8.98,POST,1201,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.79.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be7d0000bffb15ee0316,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:05.178256057Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,a821d0a1c09be42e,"'2026-05-25T03:14:03.670794Z","'projects/mempan-cac51/traces/444c4d0f334752ef2dd62dcd0b65f649",
1.453531s,H2C,64.233.173.101,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be7d0001ddbcb67394f1,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:05.178256057Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,1ea97b0ba4c7a66b,"'2026-05-25T03:14:03.664485Z","'projects/mempan-cac51/traces/0a0b3ded35edc18cae5d709afcc45bb7",
2.149880s,H2C,64.233.173.100,POST,1225,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.72.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be7d000b07e354f44528,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:05.839543516Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,e78f3480f8e9cc8e,"'2026-05-25T03:14:03.569126Z","'projects/mempan-cac51/traces/8765b67df0e4851cdd159a066ab865a9",
2.093976s,H2C,64.233.173.34,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.72.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be7b000cfccad9d24863,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:04.176810860Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,1ea519ef63677746,"'2026-05-25T03:14:01.753741Z","'projects/mempan-cac51/traces/6f34ad14edb93d5c7b9e06a1c2e59fcc",true
2.089972s,H2C,64.233.173.231,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.72.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13be7b0004888f2690bf3e,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:14:03.511891497Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,8cd7f75ef4782f2f,"'2026-05-25T03:14:01.202994Z","'projects/mempan-cac51/traces/6f1367e6cfe6142a1561bbc2317c5a73",
